SAMPLE_ID,APOC1,CCL19,CCND1,CD163,EIF4B,FASN,FOLR2,FOXO3,HIF1A,IDO1,IGF1R,INSR,IRS2,LAMP3,LGMN,MS4A4A,MYC,PIK3R1,PRKAB1,RBPJ,RPS6,SEPP1,SLC22A1,SLC22A3,SLC47A1,TREM2,TSC2,ULK1
JB4442,4.62568086648791,0.820883159352521,5.2052298710227,4.37267879613848,8.00029879535253,7.48921142960776,1.250748076309,5.90096287352101,7.2397811812346,0.957302357579116,6.6646095876205,6.7160014736926,3.30503194565292,3.10903424225546,5.37420303826747,1.36962547216092,7.30329945867445,5.45324752567621,4.69562323135733,5.98981422686583,10.4708815555968,4.91952432318734,-0.215337028560233,0.130838612573807,0.722198884493114,4.1746497070543,5.62012463519968,3.73332716587998
JB4548,2.02425436810808,-3.02013975125037,6.38221642731236,3.85779322196934,9.99021351429888,6.97627941607762,0.795120368892579,7.04377381882751,7.8094000438721,-0.212784829192768,7.86994910434494,6.14534707563044,6.25580564849713,2.28784915267912,5.59088504605698,1.22778776219321,7.6454011572972,5.00521280210269,3.8292051985564,7.18414922165636,12.2039576092047,8.58793732668837,-1.36302746477338,0.198283767883131,-0.244846038425066,0.459329620623471,6.64915417950349,3.66851405251301
JB4674,5.46226148536887,-1.75269109100338,5.10691121357472,6.9171183027611,7.21922727006123,6.583475845618,1.79520931549623,4.61932223532029,9.75542662018599,5.85785235334142,4.93015086691345,5.24583802182667,3.34762844295307,5.09388943243501,6.95871403345708,3.4499651122718,5.54830798290989,7.01131505577101,5.06748787141181,6.62442511168296,11.9116740639878,7.83561617621788,-1.75269109100338,0.543925915354794,0.883618289717996,4.57002086428951,5.67101860539996,3.1437071307875
JB4675,4.67411466226392,0.676553707715342,7.54358194329341,7.62539444569043,8.40957819312258,7.26192231541761,3.02322315992757,6.46046335422276,8.63480072672975,5.20890436739595,6.74287566600855,6.33020251038031,4.91789919643888,4.38058818280156,6.75215571756654,4.29301314087137,6.52549801946276,6.33453353766483,4.45066403930971,7.05871618498203,9.57449725285884,8.35709855492048,-0.196616270049175,3.29364882937731,-0.00933770185659512,3.36312994506314,6.16979251195886,4.89713466065988
JB4684,3.10551335874668,-0.829482574542195,5.94346741386247,5.86160303528912,9.74157063319503,5.60692178244728,2.63852377983311,8.10304684075311,8.05521342082078,8.47411105122827,7.36478988310744,6.2585018798651,4.65182060244657,4.44373979113438,8.09216329170877,3.12089404857002,6.84491231727907,7.47467234565269,5.71475347228607,7.01405239562961,10.2159973679281,10.6853365542383,-1.20563106042744,-1.33395515740298,2.2482087099655,3.03906170941684,6.50495557868383,5.40562923407132
JB4733,3.25000762496166,-0.274275138025601,6.89576501647108,5.69508657108094,9.13879344190917,7.9690082980717,0.050965690902597,6.70102930243131,7.36767277957048,0.649103580371486,7.80468846862893,6.25450452730243,4.39847531832268,2.12513170953948,5.8080574639928,2.04765295686176,6.27518868147417,5.64445104561844,4.95299500286423,6.6462317280692,9.77452487859212,9.02595906351066,0.577402115017298,1.01749098635151,1.34347729781322,2.43506620843225,6.24006482171409,5.67321905568621
JB4744,4.94172863521535,-0.414909113959659,8.08156859180243,5.13967973771798,8.93603006758677,7.83344976293187,0.667032499576517,6.54697274728023,8.01086536357013,4.59849513756235,7.57591317219122,6.69157734976751,4.63515152894791,1.58976737324981,6.66107351826382,2.15435470040351,6.59457417625771,6.0945317338527,6.06082431700674,6.19155618824757,9.95312957287518,6.87660546686696,-0.848805640489819,-1.63730153529611,0.498213435360374,3.55312177646276,5.83523546734414,4.78947147906983
JB4752,4.6849373758478,-4.20944734076895,4.46550151949663,5.10181442652495,10.3082835524931,7.88618515102818,0.560626565209196,7.98816429266167,7.96703750652294,2.40736402599155,6.14228067290435,7.45519041114228,4.05130421303222,3.12912988299396,7.33240984326176,1.98037721811107,5.82259838616186,5.51968781037261,5.03202515053734,6.44557219625648,11.3372705944711,9.35866146813136,-0.787983572330672,-1.18391224866181,1.47905276406062,4.15874728780964,6.00469828534808,5.28669311396382
JB4757,5.81730780374047,0.620853319543338,7.59648230445479,7.75198015141412,9.06305438556482,6.58829984052741,3.43359814216984,8.09251078740836,8.08439553966828,3.19844705905245,7.53020929895475,7.64607752396151,5.66065834543905,3.51889687447413,7.24408789870198,4.18732286372826,7.17161690477102,7.03217002201397,4.78622114661405,6.87002371424079,9.94807744486246,9.67995568028768,0.543200763890874,0.216277759083119,0.926307774278277,4.59663246787319,7.06712399885216,5.0017255024307
JB4833,3.45178873237197,-2.05900216028664,6.58553622393361,5.65022140089953,9.79943044668863,9.33019312622587,1.8634014346932,7.94461071157509,6.94411685259086,1.13668593722075,9.7625025164544,7.42737086404727,5.1496606152919,3.51536123340459,5.07944261868042,2.28805052875634,8.56114334610614,6.10236808056516,4.48099493965432,7.00308045195673,10.3002354311055,7.0577632718977,-1.43556551175085,0.353596293540784,0.803006836641031,1.6533854111589,6.78436721551344,5.11011028408497
